Country,YearsProgram,DeveloperType,HaveWorkedLanguage,Salary
Poland,4 to 5 years,Machine learning specialist; Developer with a statistics or mathematics background; Data scientist,Java; Python,NA
Russian Federation,4 to 5 years,Web developer; Mobile developer,JavaScript; TypeScript,NA
United States,4 to 5 years,NA,R,NA
Canada,4 to 5 years,Web developer; Desktop applications developer,C#; JavaScript; SQL,NA
Portugal,4 to 5 years,NA,C++; Java; JavaScript; PHP; SQL,NA
Iran,4 to 5 years,NA,PHP; SQL; Swift,NA
Brazil,4 to 5 years,Web developer,Java; JavaScript; SQL,17197.4522292994
United Kingdom,4 to 5 years,Mobile developer; Graphic designer; Desktop applications developer,JavaScript; Objective-C; Ruby; Swift,NA
Uganda,4 to 5 years,NA,C#; PHP; SQL,NA
Slovak Republic,4 to 5 years,NA,C; C++; Java,NA
United States,4 to 5 years,Other,C#; Java; JavaScript; SQL; TypeScript,NA
Peru,4 to 5 years,Web developer; Mobile developer; Desktop applications developer,C#; Java; JavaScript; SQL; VB.NET; Visual Basic 6,NA
Armenia,4 to 5 years,Web developer; Database administrator; Systems administrator,JavaScript; PHP; SQL,NA
France,4 to 5 years,NA,PHP; Ruby,NA
India,4 to 5 years,Web developer,Java; JavaScript; PHP; Python,NA
Pakistan,4 to 5 years,Mobile developer,Assembly; C; C++; C#; Java; JavaScript; Objective-C; PHP; Python; SQL; VB.NET; Visual Basic 6,500
Germany,4 to 5 years,NA,Java,NA
United States,4 to 5 years,NA,Lua,NA
India,4 to 5 years,Web developer; Other,JavaScript; Python,NA
Nigeria,4 to 5 years,Web developer; Mobile developer,Java; Scala,NA
Indonesia,4 to 5 years,NA,C#; SQL; VB.NET,NA
Germany,4 to 5 years,Embedded applications/devices developer; Desktop applications developer,C; C++; C#; Java; JavaScript; Python; R; SQL,62365.5913978495
Turkey,4 to 5 years,NA,C; Java,NA
Spain,4 to 5 years,Desktop applications developer,C++; Java,19354.8387096774
United States,4 to 5 years,Developer with a statistics or mathematics background; Desktop applications developer,Java,5e4
Lithuania,4 to 5 years,Data scientist,C++; SQL,1273.11827956989
Germany,4 to 5 years,Mobile developer,Java,53763.4408602151
Spain,4 to 5 years,Web developer; Mobile developer,C#; Java; JavaScript; TypeScript,24731.1827956989
Sri Lanka,4 to 5 years,Web developer,C; Java; JavaScript; PHP; SQL,NA
Greece,4 to 5 years,NA,C; Java,NA
United States,4 to 5 years,NA,C++; Java; JavaScript; Python; Swift,NA
United States,4 to 5 years,Web developer,JavaScript; PHP; TypeScript,8e4
United Kingdom,4 to 5 years,Web developer; DevOps specialist; Quality assurance engineer,Groovy; Java; JavaScript; Scala,93750
Mexico,4 to 5 years,NA,JavaScript; PHP; SQL,NA
United Kingdom,4 to 5 years,Mobile developer; Graphics programming; Desktop applications developer; Systems administrator,Assembly; C++; C#; JavaScript; SQL,NA
United States,4 to 5 years,NA,C++; Java; JavaScript; Python,NA
Netherlands,4 to 5 years,NA,C; C++; Common Lisp; Go; Java; Python; VB.NET; Visual Basic 6,NA
United Kingdom,4 to 5 years,Mobile developer,Java; JavaScript; Objective-C; PHP; SQL,NA
United States,4 to 5 years,NA,Java; Python; Swift,NA
Germany,4 to 5 years,NA,Java; JavaScript; PHP; SQL,NA
India,4 to 5 years,NA,C; C++; C#; Java; JavaScript; PHP; SQL,NA
United Kingdom,4 to 5 years,NA,Assembly; C#; Groovy; Java; JavaScript; PHP; Python; SQL,NA
Brazil,4 to 5 years,Web developer,C; C#; Java; JavaScript; SQL,NA
Pakistan,4 to 5 years,Web developer,JavaScript; PHP; SQL,NA
United Kingdom,4 to 5 years,NA,C++; Java; JavaScript; Python,NA
Venezuela,4 to 5 years,Web developer,JavaScript; Ruby,NA
Canada,4 to 5 years,Web developer; Mobile developer; Developer with a statistics or mathematics background; Data scientist,C; Java; JavaScript; R; SQL; Swift,NA
United States,4 to 5 years,NA,Python,NA
Portugal,4 to 5 years,NA,Elixir; Erlang; Go; Java; JavaScript; Ruby; Rust,NA
United Kingdom,4 to 5 years,Graphics programming; Other,C++; Perl; Python; SQL,36250
India,4 to 5 years,NA,JavaScript; Python; Ruby,NA
Mexico,4 to 5 years,NA,NA,NA
Indonesia,4 to 5 years,Web developer; Mobile developer; Desktop applications developer,C#; Java; JavaScript; PHP; SQL; VB.NET,2692.39398698676
Bangladesh,4 to 5 years,Web developer; Developer with a statistics or mathematics background; Data scientist; Database administrator; Quality assurance engineer,C; C++; Go; Java; JavaScript; PHP; Python; SQL,NA
United States,4 to 5 years,Web developer,C#; Java; JavaScript; PHP,62e3
United Kingdom,4 to 5 years,Mobile developer; Graphic designer,C#; Java,3e4
United States,4 to 5 years,NA,C; C++; Java; Python,NA
Romania,4 to 5 years,Web developer; Embedded applications/devices developer,Assembly; C; C++; C#; JavaScript; Julia; Matlab; Objective-C; PHP; SQL,NA
India,4 to 5 years,NA,C; C++; Java,NA
Malaysia,4 to 5 years,NA,C#; JavaScript; SQL,NA
United Kingdom,4 to 5 years,Web developer; Graphics programming; Graphic designer; Desktop applications developer; Database administrator; Systems administrator; Quality assurance engineer,C++; Java,NA
Netherlands,4 to 5 years,Web developer; Systems administrator; DevOps specialist,JavaScript; Objective-C; PHP; SQL; Swift,NA
Austria,4 to 5 years,NA,C; C++; Matlab; R,NA
India,4 to 5 years,Mobile developer; Graphic designer,C; C++; Java,8075.17251504918
India,4 to 5 years,NA,C; C++; Java,NA
India,4 to 5 years,NA,C++; JavaScript,NA
Ghana,4 to 5 years,Web developer; Mobile developer; DevOps specialist,JavaScript; Python; TypeScript,NA
Portugal,4 to 5 years,NA,C++; Erlang; Java; JavaScript; Scala; SQL,NA
India,4 to 5 years,Web developer,Go; JavaScript; Python; SQL; TypeScript,11011.598884158
Japan,4 to 5 years,Web developer,C#; JavaScript; Python; Ruby; SQL,34743.3336228611
Romania,4 to 5 years,Web developer,JavaScript,21505.376344086
India,4 to 5 years,Web developer; Graphics programming; Graphic designer; Desktop applications developer,C#; JavaScript; SQL; VB.NET,NA
United States,4 to 5 years,NA,NA,NA
Netherlands,4 to 5 years,NA,C#; Java; JavaScript; Python; SQL; Swift,NA
Zimbabwe,4 to 5 years,Web developer; Mobile developer; Machine learning specialist; Desktop applications developer; Database administrator,JavaScript; Python,NA
Iceland,4 to 5 years,Mobile developer,Java; Lua; Objective-C; Swift,NA
Latvia,4 to 5 years,NA,C; C++; C#; Java; JavaScript; SQL,NA
Pakistan,4 to 5 years,Mobile developer; Graphic designer; Desktop applications developer,Java; JavaScript; PHP; SQL,NA
Nepal,4 to 5 years,Web developer,PHP,NA
Poland,4 to 5 years,NA,C++; Groovy; Java; Python; Scala,NA
Nepal,4 to 5 years,Web developer; Mobile developer; Machine learning specialist; Developer with a statistics or mathematics background; Data scientist; Desktop applications developer; Database administrator; Systems administrator; DevOps specialist; Quality assurance engineer,C; C++; Java; JavaScript; Objective-C; SQL; Swift,NA
Spain,4 to 5 years,NA,C; C++; C#; Java; JavaScript; Matlab; SQL,NA
United States,4 to 5 years,NA,C#; Java; JavaScript; Matlab,NA
United States,4 to 5 years,Web developer,Java; JavaScript,11e4
India,4 to 5 years,NA,C; C++; Java; Python; SQL,NA
Taiwan,4 to 5 years,Web developer,JavaScript; Python; SQL,4e4
Chile,4 to 5 years,NA,C#; Java; SQL,NA
Brazil,4 to 5 years,NA,C#; Java; JavaScript; SQL; VB.NET; VBA,NA
Brazil,4 to 5 years,NA,C++; C#; PHP; SQL,NA
France,4 to 5 years,NA,Java; JavaScript; Lua; PHP,NA
United States,4 to 5 years,Web developer,JavaScript; PHP; SQL,NA
United States,4 to 5 years,Mobile developer; Developer with a statistics or mathematics background,JavaScript; Smalltalk,77250
India,4 to 5 years,NA,JavaScript; PHP; Python,NA
India,4 to 5 years,Embedded applications/devices developer,C,10277.4922918808
India,4 to 5 years,Web developer; Desktop applications developer,C#; JavaScript; Smalltalk,NA
Sri Lanka,4 to 5 years,NA,C++; C#; Java; JavaScript; PHP; SQL,NA
Nigeria,4 to 5 years,NA,C#; JavaScript; PHP; SQL,NA
India,4 to 5 years,NA,Assembly; C; C++; Java; JavaScript; Matlab; PHP; SQL; Visual Basic 6,NA
Hungary,4 to 5 years,NA,C; JavaScript; PHP; Python,NA
Poland,4 to 5 years,NA,Go; Java; Lua,NA
India,4 to 5 years,Web developer; Mobile developer; Embedded applications/devices developer; Desktop applications developer,C; C++; C#; Java; Lua; PHP; Python; Ruby,NA
United States,4 to 5 years,Web developer,Go; JavaScript; Python; Ruby; Swift,NA
United States,4 to 5 years,NA,JavaScript; PHP; Python,NA
Belgium,4 to 5 years,Web developer,JavaScript; PHP,NA
Brazil,4 to 5 years,Web developer; Desktop applications developer,C#; JavaScript; Python; SQL,13375.7961783439
Germany,4 to 5 years,Web developer; Embedded applications/devices developer; Developer with a statistics or mathematics background; Data scientist; Database administrator; Systems administrator,Assembly; C; C++; Haskell; Java; JavaScript; Python; SQL,NA
Nigeria,4 to 5 years,NA,C++; Java; JavaScript; PHP; SQL; VBA; Visual Basic 6,NA
Vietnam,4 to 5 years,NA,C; C++,NA
Germany,4 to 5 years,Web developer,JavaScript; PHP,2688.17204301075
United Kingdom,4 to 5 years,Web developer,JavaScript; Python; Ruby,56250
Algeria,4 to 5 years,Web developer; Systems administrator,JavaScript; PHP,NA
United States,4 to 5 years,Web developer,Java,6e4
Poland,4 to 5 years,Web developer; DevOps specialist,Java; JavaScript; Python; Scala; SQL,666.666666666667
United States,4 to 5 years,NA,JavaScript; Matlab; PHP; Python; R; SQL,NA
India,4 to 5 years,Web developer; Desktop applications developer,NA,NA
India,4 to 5 years,Web developer; Data scientist; Database administrator; Systems administrator; DevOps specialist; Quality assurance engineer,NA,NA
India,4 to 5 years,Web developer,C; C++; JavaScript; PHP; Python; SQL,6166.49537512847
India,4 to 5 years,Web developer; Mobile developer; Desktop applications developer,Assembly; C; C++; C#; JavaScript; SQL; VB.NET,161.503450300984
India,4 to 5 years,NA,C; C#; Java; JavaScript; Python; R,NA
United States,4 to 5 years,Web developer,Go; JavaScript; Ruby,92e3
Spain,4 to 5 years,Web developer,JavaScript; Ruby,44086.0215053763
United States,4 to 5 years,Web developer; Desktop applications developer; Database administrator; Systems administrator; DevOps specialist; Quality assurance engineer,C#; JavaScript; SQL; VB.NET; Visual Basic 6,NA
France,4 to 5 years,NA,Assembly; C; Python,NA
Sweden,4 to 5 years,NA,Java; Python,NA
United States,4 to 5 years,Quality assurance engineer,Java; SQL,55e3
Philippines,4 to 5 years,Quality assurance engineer,Python,NA
India,4 to 5 years,NA,C; C#; Java; JavaScript,NA
Philippines,4 to 5 years,Web developer,JavaScript; PHP; SQL,NA
Mozambique,4 to 5 years,Web developer,C; C++; C#; Java,NA
Brazil,4 to 5 years,NA,C; C++; Java,NA
United States,4 to 5 years,NA,Python; SQL,NA
United States,4 to 5 years,Developer with a statistics or mathematics background; Data scientist,C; C++; Java; Python,NA
India,4 to 5 years,NA,JavaScript; PHP,NA
United States,4 to 5 years,Web developer,C#; Java; JavaScript; PHP; SQL; TypeScript,NA
Ireland,4 to 5 years,Web developer,JavaScript; PHP; Ruby; SQL,50537.6344086021
India,4 to 5 years,NA,NA,NA
Germany,4 to 5 years,NA,NA,NA
Malaysia,4 to 5 years,NA,C; C++; Erlang; Java; JavaScript; Matlab; PHP; R; SQL,NA
Indonesia,4 to 5 years,NA,Java,NA
United Kingdom,4 to 5 years,NA,C#; Java; JavaScript; PHP; Python; SQL; VB.NET,NA
India,4 to 5 years,NA,C; C++; Java; Matlab; Python; SQL,NA
United States,4 to 5 years,Web developer,Java; JavaScript; Python; Ruby,1e5
Germany,4 to 5 years,NA,C++; Java; Objective-C,NA
Estonia,4 to 5 years,Web developer,JavaScript; PHP; Python; SQL,36129.0322580645
Spain,4 to 5 years,NA,C; C++; C#; Java; JavaScript; Python; SQL,NA
Germany,4 to 5 years,Data scientist,Java; JavaScript; PHP; SQL,1290.32258064516
Bosnia-Herzegovina,4 to 5 years,NA,C; C++; C#; Java; PHP; SQL,NA
Canada,4 to 5 years,NA,C#; Java; JavaScript,NA
India,4 to 5 years,Developer with a statistics or mathematics background; Desktop applications developer,C; C++; C#; Visual Basic 6,15
India,4 to 5 years,NA,Assembly; C; Java; PHP; SQL,NA
South Korea,4 to 5 years,NA,C; Common Lisp; Java; JavaScript; Python; Ruby,NA
Spain,4 to 5 years,Web developer; Mobile developer; Graphics programming; Graphic designer; Desktop applications developer,Java; JavaScript; Ruby; SQL,18279.5698924731
Israel,4 to 5 years,Web developer; Systems administrator,C#; Go; Lua,80862.5336927224
United States,4 to 5 years,NA,Java,NA
United States,4 to 5 years,Web developer; Mobile developer; Systems administrator,NA,NA
United States,4 to 5 years,NA,NA,NA
United States,4 to 5 years,Web developer,NA,NA
Brazil,4 to 5 years,Mobile developer,Java; JavaScript; Objective-C; Python; Swift; TypeScript,7452.22929936306
Canada,4 to 5 years,Mobile developer; Graphic designer,C; C#; Java; JavaScript; Matlab; Python; Swift,21212.1212121212
United States,4 to 5 years,Web developer,JavaScript; Python; TypeScript,NA
Croatia,4 to 5 years,NA,C#; PHP; Python; SQL,NA
Brazil,4 to 5 years,NA,JavaScript; Python; R; SQL,NA
United States,4 to 5 years,NA,C++; Java; Python; TypeScript,NA
United States,4 to 5 years,Web developer; Mobile developer; Database administrator; Systems administrator,JavaScript; PHP; SQL,NA
Spain,4 to 5 years,Web developer; Mobile developer,C; Java; Objective-C; SQL,17795.6989247312
United States,4 to 5 years,NA,C; CoffeeScript; Java; JavaScript; Objective-C; Python; Swift,NA
Iran,4 to 5 years,Mobile developer; Embedded applications/devices developer,C; C++; Java; JavaScript; Objective-C; SQL; Swift,NA
Germany,4 to 5 years,NA,C++; JavaScript; PHP,NA
United Kingdom,4 to 5 years,NA,Assembly; C; JavaScript; Python; SQL,NA
United States,4 to 5 years,Web developer; Mobile developer; Embedded applications/devices developer; Data scientist; Desktop applications developer; Systems administrator,Assembly; C; C++; C#; Common Lisp; Haskell; Java; JavaScript; Matlab; Python; Rust; Swift,NA
United States,4 to 5 years,DevOps specialist,C; C++; JavaScript; Python; SQL,NA
United States,4 to 5 years,Web developer; Mobile developer; Machine learning specialist; DevOps specialist,Elixir; Java; JavaScript; Objective-C; Python; Ruby; Swift,8e4
Ethiopia,4 to 5 years,Desktop applications developer,C#; Java; PHP,NA
Canada,4 to 5 years,Desktop applications developer; Other,C; C++; Rust,NA
Turkey,4 to 5 years,Web developer; Desktop applications developer,C++; JavaScript; PHP,12396.694214876
New Zealand,4 to 5 years,NA,C++; C#; Java; JavaScript; PHP; Python; SQL; VB.NET; Visual Basic 6,NA
United Kingdom,4 to 5 years,NA,Assembly; C; C++; C#; Java; Lua; Objective-C; PHP; Python; R; SQL; Swift; VBA,NA
United States,4 to 5 years,NA,Matlab; Python; VBA,NA
United States,4 to 5 years,NA,JavaScript; Python,NA
United Kingdom,4 to 5 years,Web developer; Graphic designer,JavaScript; Lua; Python,3e4
Germany,4 to 5 years,NA,C#; Java; Python,NA
United States,4 to 5 years,Web developer; Database administrator,C#; JavaScript; Python; SQL,5e4
Nepal,4 to 5 years,NA,Java; PHP; SQL,NA
New Zealand,4 to 5 years,NA,C++; JavaScript; Python,NA
Bulgaria,4 to 5 years,NA,C++; C#; JavaScript; PHP; SQL,NA
Romania,4 to 5 years,NA,C#; JavaScript,NA
China,4 to 5 years,Web developer,C#; JavaScript; TypeScript,14534.8837209302
India,4 to 5 years,Web developer; Machine learning specialist; Data scientist,C; C++; JavaScript; Python; R,NA
United States,4 to 5 years,Web developer,NA,6e4
United States,4 to 5 years,Web developer; Embedded applications/devices developer,C; C++; C#; JavaScript; SQL; TypeScript,104e3
India,4 to 5 years,Web developer,NA,NA
Pakistan,4 to 5 years,Web developer,C#; JavaScript; PHP,2328
Sri Lanka,4 to 5 years,Web developer; Mobile developer,C#; JavaScript; Objective-C; Ruby; SQL,NA
United Kingdom,4 to 5 years,Web developer,PHP; SQL,NA
Canada,4 to 5 years,NA,C; JavaScript; TypeScript,NA
Chile,4 to 5 years,Web developer; Desktop applications developer,C#; JavaScript; SQL,NA
Brazil,4 to 5 years,NA,C; C++; C#; JavaScript; PHP; Python; SQL,NA
Germany,4 to 5 years,NA,C++; Matlab,NA
United States,4 to 5 years,NA,JavaScript; Ruby,NA
India,4 to 5 years,NA,C; C++; C#; Java; JavaScript; Perl; PHP; Python; Ruby; SQL; VBA,NA
India,4 to 5 years,NA,JavaScript; PHP; SQL,NA
India,4 to 5 years,Web developer,Java; JavaScript; PHP,7341.06592277199
Jamaica,4 to 5 years,NA,PHP; SQL,NA
Netherlands,4 to 5 years,NA,C; C#; Java; Python,NA
Romania,4 to 5 years,Mobile developer; Desktop applications developer,Java; Objective-C; Swift,17204.3010752688
India,4 to 5 years,Embedded applications/devices developer,C; C++,8442.22581118779
United States,4 to 5 years,NA,Java; JavaScript,NA
Switzerland,4 to 5 years,NA,Matlab; Python,NA
France,4 to 5 years,Desktop applications developer,PHP; Ruby; SQL,NA
United States,4 to 5 years,Other,C++,NA
Australia,4 to 5 years,Web developer,JavaScript; PHP; Python; Ruby,49242.4242424242
Brazil,4 to 5 years,NA,C; Python,NA
United Kingdom,4 to 5 years,NA,Matlab; Ruby; VBA; Visual Basic 6,NA
United States,4 to 5 years,Web developer; Mobile developer,Go; JavaScript,NA
United States,4 to 5 years,NA,C++; Java,NA
India,4 to 5 years,Web developer; Machine learning specialist; Developer with a statistics or mathematics background; Data scientist; Systems administrator; DevOps specialist,C++; Go; Java; JavaScript; Python; Ruby; SQL,NA
Israel,4 to 5 years,NA,Assembly; C; Java; JavaScript; Matlab; PHP; Python; SQL,NA
United Kingdom,4 to 5 years,NA,C; C++; C#,NA
Netherlands,4 to 5 years,NA,JavaScript; PHP; Python,NA
India,4 to 5 years,NA,C; JavaScript; Python,NA
United States,4 to 5 years,Web developer; Database administrator,Elixir; Go; Haskell; JavaScript; SQL,NA
Philippines,4 to 5 years,NA,C; C#; Java; JavaScript; PHP; SQL,NA
Germany,4 to 5 years,Web developer; Graphics programming; Graphic designer; Desktop applications developer; Database administrator; Systems administrator; Other,C; C++; C#; Java; JavaScript; SQL,NA
